datetime,rec_id,season,year,month,hour,is_holiday,weekday,is_workingday,weather_condition,temp,atemp,humidity,windspeed,casual,registered,total_count
2011-08-19,5445,3,0,8,18,0,5,1,1,0.76,0.7121,0.58,0.5224,88,337,425
2011-08-19,5446,3,0,8,19,0,5,1,3,0.62,0.5909,0.73,0.4627,33,132,165
2011-08-19,5447,3,0,8,20,0,5,1,3,0.62,0.5758,0.83,0.2985,12,46,58
2011-08-19,5448,3,0,8,21,0,5,1,1,0.62,0.5758,0.83,0.1343,18,89,107
2011-08-19,5449,3,0,8,22,0,5,1,1,0.6,0.5455,0.88,0.1343,25,97,122
2011-08-19,5450,3,0,8,23,0,5,1,2,0.6,0.5455,0.88,0.0896,18,88,106
2011-08-20,5451,3,0,8,0,0,6,0,1,0.6,0.5455,0.88,0.0,21,107,128
2011-08-20,5452,3,0,8,1,0,6,0,1,0.62,0.5758,0.83,0.0,12,35,47
2011-08-20,5453,3,0,8,2,0,6,0,1,0.62,0.5909,0.78,0.0,10,59,69
2011-08-20,5454,3,0,8,3,0,6,0,1,0.62,0.5909,0.78,0.0,9,42,51
2011-08-20,5455,3,0,8,4,0,6,0,2,0.6,0.5455,0.88,0.0,1,6,7
2011-08-20,5456,3,0,8,5,0,6,0,1,0.6,0.5606,0.83,0.0,0,8,8
2011-08-20,5457,3,0,8,6,0,6,0,2,0.6,0.5606,0.83,0.1343,6,18,24
2011-08-20,5458,3,0,8,7,0,6,0,1,0.62,0.5758,0.83,0.0,8,36,44
2011-08-20,5459,3,0,8,8,0,6,0,1,0.66,0.6212,0.69,0.0,27,106,133
2011-08-20,5460,3,0,8,9,0,6,0,1,0.7,0.6515,0.65,0.0,51,139,190
2011-08-20,5461,3,0,8,10,0,6,0,1,0.72,0.6818,0.62,0.1045,114,192,306
2011-08-20,5462,3,0,8,11,0,6,0,1,0.72,0.6667,0.58,0.0,115,223,338
2011-08-20,5463,3,0,8,12,0,6,0,1,0.74,0.6818,0.58,0.1343,156,253,409
2011-08-20,5464,3,0,8,13,0,6,0,1,0.76,0.6970000000000001,0.55,0.1343,158,220,378
2011-08-20,5465,3,0,8,14,0,6,0,1,0.8,0.7424,0.49,0.19399999999999998,147,228,375
2011-08-20,5466,3,0,8,15,0,6,0,1,0.8,0.7273,0.43,0.19399999999999998,175,215,390
2011-08-20,5467,3,0,8,16,0,6,0,1,0.8,0.7273,0.46,0.19399999999999998,151,222,373
2011-08-20,5468,3,0,8,17,0,6,0,1,0.8,0.7424,0.49,0.19399999999999998,180,203,383
2011-08-20,5469,3,0,8,18,0,6,0,1,0.76,0.7121,0.58,0.2537,169,225,394
2011-08-20,5470,3,0,8,19,0,6,0,1,0.74,0.6818,0.62,0.19399999999999998,109,182,291
2011-08-20,5471,3,0,8,20,0,6,0,1,0.74,0.6818,0.62,0.2239,78,170,248
2011-08-20,5472,3,0,8,21,0,6,0,1,0.72,0.6818,0.7,0.2239,81,144,225
2011-08-20,5473,3,0,8,22,0,6,0,2,0.7,0.6667,0.74,0.19399999999999998,77,146,223
2011-08-20,5474,3,0,8,23,0,6,0,1,0.7,0.6667,0.74,0.1343,59,98,157
2011-08-21,5475,3,0,8,0,0,0,0,1,0.7,0.6667,0.74,0.19399999999999998,6,68,74
2011-08-21,5476,3,0,8,1,0,0,0,1,0.68,0.6364,0.79,0.2239,17,69,86
2011-08-21,5477,3,0,8,2,0,0,0,1,0.68,0.6364,0.79,0.19399999999999998,13,51,64
2011-08-21,5478,3,0,8,3,0,0,0,1,0.66,0.6061,0.83,0.2239,25,26,51
2011-08-21,5479,3,0,8,4,0,0,0,1,0.68,0.6364,0.83,0.2239,1,5,6
2011-08-21,5480,3,0,8,5,0,0,0,1,0.66,0.5909,0.89,0.2985,0,8,8
2011-08-21,5481,3,0,8,6,0,0,0,1,0.66,0.5909,0.89,0.2836,4,10,14
2011-08-21,5482,3,0,8,7,0,0,0,1,0.68,0.6364,0.83,0.2985,12,19,31
2011-08-21,5483,3,0,8,8,0,0,0,1,0.7,0.6667,0.79,0.2239,30,62,92
2011-08-21,5484,3,0,8,9,0,0,0,1,0.72,0.6970000000000001,0.74,0.2239,80,151,231
2011-08-21,5485,3,0,8,10,0,0,0,1,0.74,0.7121,0.74,0.2537,97,177,274
2011-08-21,5486,3,0,8,11,0,0,0,1,0.8,0.7879,0.63,0.2836,132,181,313
2011-08-21,5487,3,0,8,12,0,0,0,1,0.82,0.8029999999999999,0.59,0.2836,135,239,374
2011-08-21,5488,3,0,8,13,0,0,0,1,0.8,0.7727,0.59,0.4179,94,216,310
2011-08-21,5489,3,0,8,14,0,0,0,3,0.7,0.6667,0.79,0.3881,78,157,235
2011-08-21,5490,3,0,8,15,0,0,0,1,0.7,0.6667,0.84,0.2836,17,51,68
2011-08-21,5491,3,0,8,16,0,0,0,1,0.72,0.6970000000000001,0.79,0.1642,97,161,258
2011-08-21,5492,3,0,8,17,0,0,0,1,0.72,0.6970000000000001,0.79,0.1343,91,179,270
2011-08-21,5493,3,0,8,18,0,0,0,1,0.72,0.6970000000000001,0.79,0.2537,96,215,311
2011-08-21,5494,3,0,8,19,0,0,0,1,0.72,0.6818,0.7,0.2537,81,201,282
2011-08-21,5495,3,0,8,20,0,0,0,1,0.7,0.6667,0.79,0.2537,41,140,181
2011-08-21,5496,3,0,8,21,0,0,0,1,0.7,0.6667,0.79,0.2537,45,93,138
2011-08-21,5497,3,0,8,22,0,0,0,2,0.7,0.6667,0.79,0.19399999999999998,37,97,134
2011-08-21,5498,3,0,8,23,0,0,0,1,0.7,0.6667,0.74,0.1642,20,48,68
2011-08-22,5499,3,0,8,0,0,1,1,1,0.68,0.6364,0.79,0.1642,18,22,40
2011-08-22,5500,3,0,8,1,0,1,1,1,0.68,0.6364,0.79,0.0896,8,13,21
2011-08-22,5501,3,0,8,2,0,1,1,2,0.7,0.6515,0.65,0.1045,2,6,8
2011-08-22,5502,3,0,8,3,0,1,1,3,0.7,0.6515,0.65,0.1343,0,5,5
2011-08-22,5503,3,0,8,4,0,1,1,1,0.68,0.6364,0.65,0.19399999999999998,2,10,12
2011-08-22,5504,3,0,8,5,0,1,1,1,0.66,0.6212,0.65,0.3582,1,23,24
2011-08-22,5505,3,0,8,6,0,1,1,1,0.66,0.6212,0.61,0.2985,6,106,112
2011-08-22,5506,3,0,8,7,0,1,1,1,0.66,0.6212,0.61,0.3284,11,270,281
2011-08-22,5507,3,0,8,8,0,1,1,1,0.66,0.6212,0.61,0.3284,20,331,351
2011-08-22,5508,3,0,8,9,0,1,1,1,0.68,0.6364,0.54,0.2537,36,151,187
2011-08-22,5509,3,0,8,10,0,1,1,1,0.7,0.6515,0.48,0.2836,36,85,121
2011-08-22,5510,3,0,8,11,0,1,1,1,0.72,0.6515,0.34,0.3284,46,85,131
2011-08-22,5511,3,0,8,12,0,1,1,1,0.74,0.6515,0.35,0.3881,54,153,207
2011-08-22,5512,3,0,8,13,0,1,1,1,0.74,0.6515,0.3,0.4627,47,158,205
2011-08-22,5513,3,0,8,14,0,1,1,1,0.74,0.6515,0.3,0.3881,88,137,225
2011-08-22,5514,3,0,8,15,0,1,1,1,0.74,0.6515,0.3,0.2985,72,127,199
2011-08-22,5515,3,0,8,16,0,1,1,1,0.74,0.6515,0.3,0.3881,66,254,320
2011-08-22,5516,3,0,8,17,0,1,1,1,0.74,0.6515,0.27,0.3284,82,509,591
2011-08-22,5517,3,0,8,18,0,1,1,1,0.72,0.6515,0.28,0.2985,72,537,609
2011-08-22,5518,3,0,8,19,0,1,1,1,0.7,0.6364,0.3,0.2836,66,350,416
2011-08-22,5519,3,0,8,20,0,1,1,1,0.66,0.6212,0.34,0.19399999999999998,21,247,268
2011-08-22,5520,3,0,8,21,0,1,1,1,0.64,0.6212,0.38,0.19399999999999998,28,180,208
2011-08-22,5521,3,0,8,22,0,1,1,1,0.64,0.6212,0.38,0.2985,32,121,153
2011-08-22,5522,3,0,8,23,0,1,1,1,0.62,0.6212,0.41,0.2537,19,45,64
2011-08-23,5523,3,0,8,0,0,2,1,1,0.6,0.6212,0.43,0.19399999999999998,13,22,35
2011-08-23,5524,3,0,8,1,0,2,1,1,0.58,0.5455,0.49,0.19399999999999998,6,13,19
2011-08-23,5525,3,0,8,2,0,2,1,1,0.56,0.5303,0.52,0.19399999999999998,2,4,6
2011-08-23,5526,3,0,8,3,0,2,1,1,0.56,0.5303,0.52,0.2836,2,4,6
2011-08-23,5527,3,0,8,4,0,2,1,1,0.54,0.5152,0.56,0.1642,0,5,5
2011-08-23,5528,3,0,8,5,0,2,1,1,0.54,0.5152,0.56,0.19399999999999998,1,35,36
2011-08-23,5529,3,0,8,6,0,2,1,1,0.54,0.5152,0.6,0.19399999999999998,3,111,114
2011-08-23,5530,3,0,8,7,0,2,1,1,0.6,0.6212,0.49,0.19399999999999998,11,333,344
2011-08-23,5531,3,0,8,8,0,2,1,2,0.62,0.6212,0.5,0.0,43,461,504
2011-08-23,5532,3,0,8,9,0,2,1,2,0.66,0.6212,0.44,0.0,34,191,225
2011-08-23,5533,3,0,8,10,0,2,1,1,0.7,0.6364,0.37,0.0,56,92,148
2011-08-23,5534,3,0,8,11,0,2,1,1,0.7,0.6364,0.34,0.1045,62,124,186
2011-08-23,5535,3,0,8,12,0,2,1,1,0.7,0.6364,0.39,0.0896,60,177,237
2011-08-23,5536,3,0,8,13,0,2,1,1,0.72,0.6515,0.3,0.1045,70,164,234
2011-08-23,5537,3,0,8,14,0,2,1,1,0.72,0.6515,0.3,0.0896,149,502,651
2011-08-23,5538,3,0,8,15,0,2,1,1,0.72,0.6515,0.34,0.2239,178,423,601
2011-08-23,5539,3,0,8,16,0,2,1,1,0.72,0.6515,0.32,0.1343,133,311,444
2011-08-23,5540,3,0,8,17,0,2,1,1,0.72,0.6515,0.34,0.2239,133,339,472
2011-08-23,5541,3,0,8,18,0,2,1,1,0.72,0.6515,0.34,0.19399999999999998,98,421,519
2011-08-23,5542,3,0,8,19,0,2,1,1,0.66,0.6212,0.5,0.2239,70,297,367
2011-08-23,5543,3,0,8,20,0,2,1,1,0.64,0.6212,0.53,0.2537,54,206,260
2011-08-23,5544,3,0,8,21,0,2,1,1,0.62,0.6212,0.57,0.0,38,173,211
2011-08-23,5545,3,0,8,22,0,2,1,1,0.62,0.6212,0.57,0.1343,46,145,191
2011-08-23,5546,3,0,8,23,0,2,1,1,0.62,0.6061,0.61,0.1343,19,61,80
2011-08-24,5547,3,0,8,0,0,3,1,1,0.62,0.6212,0.57,0.1343,9,29,38
2011-08-24,5548,3,0,8,1,0,3,1,1,0.6,0.6061,0.6,0.1045,7,17,24
2011-08-24,5549,3,0,8,2,0,3,1,1,0.58,0.5455,0.68,0.1343,2,4,6
2011-08-24,5550,3,0,8,3,0,3,1,1,0.58,0.5455,0.68,0.1343,0,1,1
2011-08-24,5551,3,0,8,4,0,3,1,1,0.56,0.5303,0.73,0.1045,0,7,7
2011-08-24,5552,3,0,8,5,0,3,1,1,0.56,0.5303,0.73,0.1045,1,26,27
2011-08-24,5553,3,0,8,6,0,3,1,1,0.56,0.5303,0.73,0.0,3,105,108
2011-08-24,5554,3,0,8,7,0,3,1,1,0.6,0.6061,0.64,0.0896,11,297,308
2011-08-24,5555,3,0,8,8,0,3,1,1,0.62,0.6061,0.69,0.1343,32,436,468
2011-08-24,5556,3,0,8,9,0,3,1,1,0.64,0.6061,0.69,0.2537,44,169,213
2011-08-24,5557,3,0,8,10,0,3,1,1,0.7,0.6515,0.58,0.2836,51,95,146
2011-08-24,5558,3,0,8,11,0,3,1,1,0.72,0.6667,0.54,0.2985,57,128,185
2011-08-24,5559,3,0,8,12,0,3,1,1,0.74,0.6818,0.55,0.3284,60,175,235
2011-08-24,5560,3,0,8,13,0,3,1,1,0.76,0.6818,0.48,0.4179,56,180,236
2011-08-24,5561,3,0,8,14,0,3,1,1,0.76,0.6818,0.48,0.4179,77,127,204
2011-08-24,5562,3,0,8,15,0,3,1,1,0.76,0.6818,0.48,0.4478,63,141,204
2011-08-24,5563,3,0,8,16,0,3,1,1,0.76,0.6970000000000001,0.52,0.4179,49,222,271
2011-08-24,5564,3,0,8,17,0,3,1,1,0.76,0.6970000000000001,0.52,0.3582,83,484,567
2011-08-24,5565,3,0,8,18,0,3,1,1,0.74,0.6818,0.55,0.2985,102,519,621
2011-08-24,5566,3,0,8,19,0,3,1,1,0.74,0.6818,0.55,0.2985,93,347,440
2011-08-24,5567,3,0,8,20,0,3,1,1,0.72,0.6667,0.58,0.2985,45,289,334
2011-08-24,5568,3,0,8,21,0,3,1,1,0.7,0.6515,0.61,0.3582,47,189,236
2011-08-24,5569,3,0,8,22,0,3,1,1,0.7,0.6515,0.65,0.3582,41,140,181
2011-08-24,5570,3,0,8,23,0,3,1,1,0.68,0.6364,0.69,0.2985,16,54,70
2011-08-25,5571,3,0,8,0,0,4,1,1,0.68,0.6364,0.74,0.2985,11,41,52
2011-08-25,5572,3,0,8,1,0,4,1,1,0.68,0.6364,0.69,0.3881,4,11,15
2011-08-25,5573,3,0,8,2,0,4,1,1,0.68,0.6364,0.69,0.3881,3,2,5
2011-08-25,5574,3,0,8,3,0,4,1,1,0.66,0.6212,0.74,0.3284,2,2,4
2011-08-25,5575,3,0,8,4,0,4,1,1,0.66,0.6061,0.78,0.3881,1,6,7
2011-08-25,5576,3,0,8,5,0,4,1,1,0.66,0.6061,0.83,0.4179,1,25,26
2011-08-25,5577,3,0,8,6,0,4,1,1,0.66,0.6061,0.83,0.3284,1,101,102
2011-08-25,5578,3,0,8,7,0,4,1,2,0.68,0.6364,0.79,0.3284,17,296,313
2011-08-25,5579,3,0,8,8,0,4,1,2,0.7,0.6667,0.74,0.2985,23,461,484
2011-08-25,5580,3,0,8,9,0,4,1,2,0.72,0.6818,0.7,0.2985,21,141,162
2011-08-25,5581,3,0,8,10,0,4,1,2,0.74,0.6970000000000001,0.66,0.2985,37,105,142
2011-08-25,5582,3,0,8,11,0,4,1,3,0.7,0.6667,0.79,0.0,39,112,151
2011-08-25,5583,3,0,8,12,0,4,1,3,0.7,0.6667,0.79,0.0,9,32,41
2011-08-25,5584,3,0,8,13,0,4,1,1,0.7,0.6667,0.79,0.1045,7,30,37
2011-08-25,5585,3,0,8,14,0,4,1,2,0.72,0.6970000000000001,0.74,0.0,27,86,113
2011-08-25,5586,3,0,8,15,0,4,1,2,0.74,0.6970000000000001,0.7,0.0,28,104,132
2011-08-25,5587,3,0,8,16,0,4,1,1,0.72,0.7121,0.84,0.0,16,105,121
2011-08-25,5588,3,0,8,17,0,4,1,1,0.72,0.7121,0.84,0.0,28,284,312
2011-08-25,5589,3,0,8,18,0,4,1,2,0.72,0.7121,0.84,0.1343,31,377,408
2011-08-25,5590,3,0,8,19,0,4,1,2,0.66,0.6061,0.78,0.3284,31,241,272
2011-08-25,5591,3,0,8,20,0,4,1,1,0.64,0.5909,0.78,0.3582,33,192,225
2011-08-25,5592,3,0,8,21,0,4,1,1,0.64,0.5909,0.78,0.2836,29,158,187
2011-08-25,5593,3,0,8,22,0,4,1,1,0.62,0.5758,0.83,0.0,21,126,147
2011-08-25,5594,3,0,8,23,0,4,1,1,0.62,0.5758,0.83,0.0896,15,69,84
2011-08-26,5595,3,0,8,0,0,5,1,1,0.62,0.5758,0.83,0.1343,9,42,51
2011-08-26,5596,3,0,8,1,0,5,1,1,0.62,0.5758,0.83,0.0,10,13,23
2011-08-26,5597,3,0,8,2,0,5,1,1,0.62,0.5606,0.88,0.1343,4,16,20
2011-08-26,5598,3,0,8,3,0,5,1,1,0.6,0.5455,0.88,0.1045,3,8,11
2011-08-26,5599,3,0,8,4,0,5,1,1,0.62,0.5606,0.88,0.0,2,6,8
2011-08-26,5600,3,0,8,5,0,5,1,2,0.62,0.5606,0.88,0.0,3,23,26
2011-08-26,5601,3,0,8,6,0,5,1,1,0.62,0.5606,0.88,0.0,5,100,105
2011-08-26,5602,3,0,8,7,0,5,1,1,0.64,0.5758,0.83,0.0,3,263,266
2011-08-26,5603,3,0,8,8,0,5,1,1,0.66,0.6061,0.83,0.1045,17,387,404
2011-08-26,5604,3,0,8,9,0,5,1,1,0.7,0.6667,0.74,0.0,39,191,230
2011-08-26,5605,3,0,8,10,0,5,1,1,0.74,0.6970000000000001,0.66,0.0896,34,89,123
2011-08-26,5606,3,0,8,11,0,5,1,2,0.76,0.7121,0.62,0.0,63,151,214
2011-08-26,5607,3,0,8,12,0,5,1,2,0.76,0.7273,0.66,0.1045,70,173,243
2011-08-26,5608,3,0,8,13,0,5,1,2,0.78,0.7424,0.59,0.1045,72,165,237
2011-08-26,5609,3,0,8,14,0,5,1,1,0.8,0.7727,0.59,0.0,55,164,219
2011-08-26,5610,3,0,8,15,0,5,1,2,0.8,0.7727,0.59,0.19399999999999998,53,196,249
2011-08-26,5611,3,0,8,16,0,5,1,1,0.78,0.7424,0.62,0.1045,50,293,343
2011-08-26,5612,3,0,8,17,0,5,1,1,0.74,0.7121,0.74,0.2537,56,433,489
2011-08-26,5613,3,0,8,18,0,5,1,2,0.74,0.7121,0.74,0.1343,40,370,410
2011-08-26,5614,3,0,8,19,0,5,1,1,0.72,0.6970000000000001,0.79,0.1045,55,235,290
2011-08-26,5615,3,0,8,20,0,5,1,1,0.72,0.6970000000000001,0.79,0.0896,39,183,222
2011-08-26,5616,3,0,8,21,0,5,1,1,0.72,0.6970000000000001,0.79,0.1642,38,152,190
2011-08-26,5617,3,0,8,22,0,5,1,1,0.72,0.6970000000000001,0.79,0.1045,26,126,152
2011-08-26,5618,3,0,8,23,0,5,1,1,0.7,0.6667,0.84,0.0896,22,114,136
2011-08-27,5619,3,0,8,0,0,6,0,1,0.7,0.6667,0.84,0.1045,33,112,145
2011-08-27,5620,3,0,8,1,0,6,0,1,0.7,0.6667,0.84,0.1642,13,51,64
2011-08-27,5621,3,0,8,2,0,6,0,1,0.7,0.6667,0.84,0.19399999999999998,18,59,77
2011-08-27,5622,3,0,8,3,0,6,0,2,0.7,0.6667,0.84,0.2239,8,22,30
2011-08-27,5623,3,0,8,4,0,6,0,2,0.7,0.6667,0.84,0.2239,1,3,4
2011-08-27,5624,3,0,8,5,0,6,0,2,0.7,0.6667,0.84,0.2985,1,11,12
2011-08-27,5625,3,0,8,6,0,6,0,2,0.7,0.6667,0.84,0.2985,3,15,18
2011-08-27,5626,3,0,8,7,0,6,0,2,0.7,0.6667,0.84,0.3582,2,26,28
2011-08-27,5627,3,0,8,8,0,6,0,2,0.7,0.6667,0.84,0.2537,14,62,76
2011-08-27,5628,3,0,8,9,0,6,0,2,0.7,0.6667,0.84,0.4179,28,128,156
2011-08-27,5629,3,0,8,10,0,6,0,2,0.7,0.6667,0.79,0.4627,51,154,205
2011-08-27,5630,3,0,8,11,0,6,0,3,0.66,0.5909,0.89,0.4179,15,73,88
2011-08-27,5631,3,0,8,12,0,6,0,3,0.66,0.6061,0.83,0.4925,11,65,76
2011-08-27,5632,3,0,8,13,0,6,0,3,0.66,0.6061,0.83,0.3881,10,33,43
2011-08-27,5633,3,0,8,14,0,6,0,3,0.64,0.5758,0.89,0.5522,4,19,23
2011-08-27,5634,3,0,8,15,0,6,0,3,0.64,0.5758,0.89,0.5522,2,28,30
2011-08-27,5635,3,0,8,16,0,6,0,3,0.64,0.5758,0.89,0.5224,10,14,24
2011-08-27,5636,3,0,8,17,0,6,0,3,0.64,0.5758,0.89,0.8358,2,14,16
2011-08-28,5637,3,0,8,7,0,0,0,3,0.62,0.5758,0.83,0.3582,0,1,1
2011-08-28,5638,3,0,8,8,0,0,0,3,0.62,0.5758,0.83,0.4179,2,6,8
2011-08-28,5639,3,0,8,9,0,0,0,1,0.66,0.6212,0.74,0.4179,7,46,53
2011-08-28,5640,3,0,8,10,0,0,0,1,0.7,0.6515,0.61,0.6119,27,115,142
2011-08-28,5641,3,0,8,11,0,0,0,1,0.7,0.6515,0.58,0.3881,59,178,237
2011-08-28,5642,3,0,8,12,0,0,0,1,0.74,0.6667,0.51,0.3881,88,218,306
2011-08-28,5643,3,0,8,13,0,0,0,1,0.76,0.6818,0.45,0.3582,129,302,431
2011-08-28,5644,3,0,8,14,0,0,0,1,0.78,0.6970000000000001,0.43,0.4179,157,290,447
2011-08-28,5645,3,0,8,15,0,0,0,1,0.78,0.6970000000000001,0.43,0.3582,155,314,469
2011-08-28,5646,3,0,8,16,0,0,0,1,0.8,0.7121,0.36,0.3881,196,295,491
2011-08-28,5647,3,0,8,17,0,0,0,1,0.76,0.6818,0.4,0.2985,145,253,398
2011-08-28,5648,3,0,8,18,0,0,0,1,0.74,0.6667,0.42,0.2239,145,257,402
2011-08-28,5649,3,0,8,19,0,0,0,1,0.72,0.6667,0.48,0.1045,140,247,387
2011-08-28,5650,3,0,8,20,0,0,0,1,0.72,0.6515,0.45,0.1045,64,150,214
2011-08-28,5651,3,0,8,21,0,0,0,1,0.66,0.6212,0.61,0.1343,60,126,186
2011-08-28,5652,3,0,8,22,0,0,0,1,0.64,0.6061,0.69,0.1045,25,73,98
2011-08-28,5653,3,0,8,23,0,0,0,1,0.62,0.5909,0.73,0.1045,16,48,64
2011-08-29,5654,3,0,8,0,0,1,1,1,0.62,0.5909,0.73,0.1045,13,21,34
2011-08-29,5655,3,0,8,1,0,1,1,1,0.6,0.5909,0.69,0.1045,5,15,20
2011-08-29,5656,3,0,8,2,0,1,1,1,0.6,0.5909,0.69,0.19399999999999998,8,5,13
2011-08-29,5657,3,0,8,3,0,1,1,1,0.6,0.5909,0.69,0.1045,1,5,6
2011-08-29,5658,3,0,8,4,0,1,1,1,0.56,0.5303,0.68,0.1343,0,3,3
2011-08-29,5659,3,0,8,5,0,1,1,1,0.56,0.5303,0.73,0.1343,0,17,17
2011-08-29,5660,3,0,8,6,0,1,1,1,0.56,0.5303,0.73,0.1343,3,99,102
2011-08-29,5661,3,0,8,7,0,1,1,1,0.6,0.6061,0.6,0.2239,11,273,284
2011-08-29,5662,3,0,8,8,0,1,1,1,0.62,0.6212,0.57,0.2537,20,384,404
2011-08-29,5663,3,0,8,9,0,1,1,1,0.62,0.6212,0.53,0.2537,22,166,188
2011-08-29,5664,3,0,8,10,0,1,1,1,0.66,0.6212,0.47,0.2239,42,73,115
2011-08-29,5665,3,0,8,11,0,1,1,1,0.66,0.6212,0.47,0.1642,38,100,138
2011-08-29,5666,3,0,8,12,0,1,1,2,0.68,0.6364,0.44,0.1642,48,159,207
2011-08-29,5667,3,0,8,13,0,1,1,2,0.7,0.6364,0.39,0.0,48,170,218
2011-08-29,5668,3,0,8,14,0,1,1,1,0.7,0.6364,0.42,0.0,55,127,182
2011-08-29,5669,3,0,8,15,0,1,1,1,0.7,0.6364,0.42,0.1642,56,164,220
2011-08-29,5670,3,0,8,16,0,1,1,1,0.72,0.6515,0.42,0.1642,56,226,282
2011-08-29,5671,3,0,8,17,0,1,1,2,0.7,0.6364,0.47,0.2239,67,524,591
2011-08-29,5672,3,0,8,18,0,1,1,1,0.66,0.6212,0.47,0.2537,60,487,547
2011-08-29,5673,3,0,8,19,0,1,1,1,0.66,0.6212,0.47,0.2537,50,317,367
2011-08-29,5674,3,0,8,20,0,1,1,1,0.64,0.6212,0.53,0.1642,50,227,277
2011-08-29,5675,3,0,8,21,0,1,1,1,0.64,0.6212,0.53,0.19399999999999998,34,168,202
2011-08-29,5676,3,0,8,22,0,1,1,1,0.62,0.6212,0.57,0.1343,23,119,142
2011-08-29,5677,3,0,8,23,0,1,1,1,0.6,0.6061,0.6,0.0896,19,56,75
2011-08-30,5678,3,0,8,0,0,2,1,1,0.56,0.5303,0.73,0.1343,10,17,27
2011-08-30,5679,3,0,8,1,0,2,1,1,0.56,0.5303,0.68,0.1045,6,7,13
2011-08-30,5680,3,0,8,2,0,2,1,1,0.54,0.5152,0.73,0.1045,2,8,10
2011-08-30,5681,3,0,8,3,0,2,1,1,0.54,0.5152,0.73,0.19399999999999998,2,2,4
2011-08-30,5682,3,0,8,4,0,2,1,1,0.52,0.5,0.77,0.1642,0,6,6
2011-08-30,5683,3,0,8,5,0,2,1,1,0.52,0.5,0.77,0.0896,1,27,28
2011-08-30,5684,3,0,8,6,0,2,1,1,0.54,0.5152,0.73,0.1045,4,115,119
2011-08-30,5685,3,0,8,7,0,2,1,1,0.56,0.5303,0.68,0.1343,19,338,357
2011-08-30,5686,3,0,8,8,0,2,1,1,0.62,0.6212,0.57,0.1343,34,459,493
2011-08-30,5687,3,0,8,9,0,2,1,1,0.66,0.6212,0.5,0.2239,38,180,218
2011-08-30,5688,3,0,8,10,0,2,1,1,0.7,0.6364,0.39,0.2239,28,109,137
2011-08-30,5689,3,0,8,11,0,2,1,1,0.72,0.6515,0.37,0.19399999999999998,60,115,175
2011-08-30,5690,3,0,8,12,0,2,1,1,0.72,0.6515,0.37,0.0,65,172,237
2011-08-30,5691,3,0,8,13,0,2,1,1,0.74,0.6515,0.35,0.1045,59,170,229
2011-08-30,5692,3,0,8,14,0,2,1,1,0.74,0.6515,0.33,0.1642,58,151,209
2011-08-30,5693,3,0,8,15,0,2,1,1,0.74,0.6515,0.35,0.2239,34,162,196
2011-08-30,5694,3,0,8,16,0,2,1,1,0.74,0.6515,0.37,0.1642,42,295,337
2011-08-30,5695,3,0,8,17,0,2,1,1,0.72,0.6515,0.42,0.19399999999999998,62,549,611
2011-08-30,5696,3,0,8,18,0,2,1,1,0.7,0.6364,0.45,0.1642,60,516,576
2011-08-30,5697,3,0,8,19,0,2,1,1,0.66,0.6212,0.5,0.0896,68,397,465
2011-08-30,5698,3,0,8,20,0,2,1,1,0.66,0.6212,0.5,0.0,39,259,298
2011-08-30,5699,3,0,8,21,0,2,1,1,0.64,0.6061,0.65,0.0896,43,180,223
2011-08-30,5700,3,0,8,22,0,2,1,1,0.62,0.6061,0.61,0.0,22,121,143
2011-08-30,5701,3,0,8,23,0,2,1,1,0.62,0.6061,0.61,0.0,19,74,93
2011-08-31,5702,3,0,8,0,0,3,1,1,0.6,0.5909,0.69,0.0,8,24,32
2011-08-31,5703,3,0,8,1,0,3,1,1,0.6,0.5909,0.69,0.0,2,13,15
2011-08-31,5704,3,0,8,2,0,3,1,1,0.56,0.5303,0.73,0.0,1,5,6
2011-08-31,5705,3,0,8,3,0,3,1,1,0.56,0.5303,0.78,0.0,2,4,6
2011-08-31,5706,3,0,8,4,0,3,1,1,0.56,0.5303,0.73,0.0,0,5,5
2011-08-31,5707,3,0,8,5,0,3,1,1,0.54,0.5152,0.83,0.0896,2,25,27
2011-08-31,5708,3,0,8,6,0,3,1,1,0.54,0.5152,0.77,0.0,4,107,111
2011-08-31,5709,3,0,8,7,0,3,1,1,0.6,0.5758,0.78,0.0,12,316,328
2011-08-31,5710,3,0,8,8,0,3,1,1,0.62,0.6061,0.69,0.0,27,440,467
2011-08-31,5711,3,0,8,9,0,3,1,1,0.64,0.6061,0.69,0.0896,27,217,244
2011-08-31,5712,3,0,8,10,0,3,1,1,0.7,0.6364,0.45,0.1045,33,105,138
2011-08-31,5713,3,0,8,11,0,3,1,1,0.72,0.6515,0.42,0.1343,28,143,171
2011-08-31,5714,3,0,8,12,0,3,1,1,0.74,0.6667,0.43,0.1343,68,192,260
2011-08-31,5715,3,0,8,13,0,3,1,1,0.74,0.6515,0.37,0.1045,39,182,221
2011-08-31,5716,3,0,8,14,0,3,1,1,0.74,0.6515,0.4,0.1343,48,148,196
2011-08-31,5717,3,0,8,15,0,3,1,1,0.74,0.6515,0.4,0.1343,34,138,172
2011-08-31,5718,3,0,8,16,0,3,1,1,0.74,0.6667,0.42,0.1343,46,263,309
2011-08-31,5719,3,0,8,17,0,3,1,1,0.72,0.6515,0.45,0.1343,83,525,608
2011-08-31,5720,3,0,8,18,0,3,1,1,0.7,0.6515,0.51,0.2239,70,495,565
